"show_id","type","title","director","cast","country","date_added","release_year","rating","duration_num","duration_unit","listed_in","description","year_added","month_added"
"s403","Movie","The Last Letter From Your Lover","Augustine Frizzell","Shailene Woodley, Felicity Jones, Callum Turner, Joe Alwyn, Nabhaan Rizwan, Ncuti Gatwa, Emma Appleton, Christian Brassington, Alice Orr-Ewing, Lee Knight, Zoe Boyle, Ben Cross, Diana Kent","United Kingdom",2021-07-23,2021,"TV-MA",111,"min","Dramas, Romantic Movies","After finding a trove of love letters from 1965, a reporter sets out to solve the mystery of a secret affair — while embarking on a romance of her own.",2021,"Jul"
"s411","Movie","Chhota Bheem And The Broken Amulet","Rajiv Chilaka","Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Mousam, Swapnil","India",2021-07-22,2013,"TV-Y7",64,"min","Children & Family Movies","When a stranger tries to steal an amulet from the palace, Bheem learns the sad story behind the ornament and heads to Africa to defeat the real villain.",2021,"Jul"
"s416","Movie","Chhota Bheem aur Krishna","Rajiv Chilaka","Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Arun Shekher, Sanchit Wartak","India",2021-07-22,2009,"TV-Y7",68,"min","Children & Family Movies","Centuries after the end of a conqueror's rule, he is mysteriously back from the dead. It’s up to Bheem to save Dholakpur from being taken over!",2021,"Jul"
"s427","Movie","Cousins","Ainsley Gardiner, Briar Grace-Smith","Rachel House, Briar Grace-Smith, Tanea Heke, Tioreore Ngatai-Melbourne, Ana Scotney, Hariata Moriarty, Chelsie Preston Crayford, Sylvia Rands","New Zealand",2021-07-22,2021,"TV-MA",99,"min","Dramas","Separated as children, three cousins with an unshakeable bond confront their painful pasts and embark on an emotional journey to find each other.",2021,"Jul"
"s430","Movie","Sanitation Day","Seyi Babatope","Blossom Chukwujekwu, Elozonam Ogbolu, Nse Ikpe-Etim, Belinda Effah, Saeed Mohammed, Chukwuemeka Okoroafor, Kunle Fawole, Chris Okagbue, Adebayo Salami, Charles Inojie, Elvina Ibru, Tobi Bakare","Nigeria",2021-07-21,2020,"TV-14",105,"min","Dramas, International Movies, Thrillers","Two cops must contend with the uncooperative tenants of an apartment complex as they try to solve a murder before the crime scene is wiped clean.",2021,"Jul"
"s434","Movie","Milkwater","Morgan Ingari","Molly Bernard, Patrick Breen, Robin de Jesús, Ava Eisenson, Ade Otukoya","United States",2021-07-20,2020,"TV-MA",102,"min","Comedies, Dramas, Independent Movies","Aimless 20-something Milo impulsively becomes a gay man’s surrogate and wrestles with the emotional complexities of her non-traditional decision.",2021,"Jul"
"s437","Movie","The Tambour of Retribution","Abdulaziz Alshlahei","Faisal Al Dokhei, Adwa Fahad, Muhand Alsaleh, Rawya Ahmed, Ajeba Aldosary, Aly Ibrahim, Samer Elkhal, Hashem Hawsawi, Ibrahim Mesisebi, Shabib Alkhaleefa, Abdulateif Saud, Nada Alshehry, Dhay Nasser","Saudi Arabia",2021-07-19,2021,"TV-14",91,"min","Dramas, International Movies, Romantic Movies","In an impoverished neighborhood, the son of a swordsman falls in love with the daughter of a wedding singer — a taboo match in a traditional society.",2021,"Jul"
"s438","Movie","Cosmic Sin","Edward Drake","Frank Grillo, Bruce Willis, Brandon Thomas Lee, Corey Large, Perrey Reeves, C.J. Perry, Lochlyn Munro, Costas Mandylor, Adelaide Kane, Eva De Dominici, Sarah May Sommers, Trevor Gretzky","United States",2021-07-17,2021,"R",88,"min","Action & Adventure","In the year 2524, a disgraced retired general is called back into combat to help prevent an interstellar war against a hostile alien fleet.",2021,"Jul"
"s440","Movie","Deep","Sita Likitvanichkul, Jetarin Ratanaserikiat, Apirak Samudkitpaisan, Thanabodee Uawithya, Adirek Wattaleela","Panisara Rikulsurakan, Kay Lertsittichai, Supanaree Sutavijitvong, Krit Jeerapattananuwong, Warisara Jitpreedasakul, Dujdao Vadhanapakorn, Kim Waddoup, Philaiwan Khamphirathat, Wongsakorn Rassamitat, Bhumibhat Thavornsiri","Thailand",2021-07-16,2021,"TV-MA",101,"min","Dramas, International Movies, Thrillers","Four insomniac med school students are lured into a neuroscience experiment that spirals out of control — and must find a way out before it’s too late.",2021,"Jul"
"s446","Movie","The Beguiled","Sofia Coppola","Colin Farrell, Nicole Kidman, Kirsten Dunst, Elle Fanning, Oona Laurence, Angourie Rice, Addison Riecke, Emma Howard","United States",2021-07-16,2017,"R",94,"min","Dramas, Independent Movies, Thrillers","During the Civil War, a wounded Union soldier takes refuge at a Southern girls school, rupturing the calm amid growing sexual tension and infighting.",2021,"Jul"
"s447","Movie","The Book of Henry","Colin Trevorrow","Naomi Watts, Jaeden Martell, Jacob Tremblay, Sarah Silverman, Dean Norris, Lee Pace, Maddie Ziegler, Tonya Pinkins, Bobby Moynihan, Geraldine Hughes","United States",2021-07-16,2017,"PG-13",105,"min","Dramas","An 11-year-old vows to help a new neighbor who he suspects is in danger, and documents his efforts in a series of written entries and audio recordings.",2021,"Jul"
"s448","Movie","The Twilight Saga: Breaking Dawn: Part 1","Bill Condon","Kristen Stewart, Robert Pattinson, Taylor Lautner, Billy Burke, Peter Facinelli, Elizabeth Reaser, Kellan Lutz, Nikki Reed, Jackson Rathbone, Ashley Greene","United States",2021-07-16,2011,"PG-13",117,"min","Dramas, Romantic Movies","After a dream wedding, Bella and Edward enter a new nightmare when a shocking development forces life-or-death decisions.",2021,"Jul"
"s449","Movie","The Twilight Saga: Breaking Dawn: Part 2","Bill Condon","Kristen Stewart, Robert Pattinson, Taylor Lautner, Peter Facinelli, Elizabeth Reaser, Ashley Greene, Jackson Rathbone, Kellan Lutz, Nikki Reed, Billy Burke","United States",2021-07-16,2012,"PG-13",115,"min","Dramas, Romantic Movies","In the epic series' final chapter, Bella and Edward's newborn daughter forces the couple into a life-altering confrontation with the Volturi.",2021,"Jul"
"s450","Movie","The Twilight Saga: Eclipse","David Slade","Kristen Stewart, Robert Pattinson, Taylor Lautner, Bryce Dallas Howard, Billy Burke, Dakota Fanning, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz, Ashley Greene, Nikki Reed","United States",2021-07-16,2010,"PG-13",124,"min","Dramas, Romantic Movies","With a bloodthirsty enemy on a quest for revenge, Bella must reconcile her love for vampire Edward and her growing feelings for werewolf Jacob.",2021,"Jul"
"s451","Movie","The Twilight Saga: New Moon","Chris Weitz","Kristen Stewart, Robert Pattinson, Taylor Lautner, Ashley Greene, Rachelle Lefevre, Billy Burke, Michael Sheen, Dakota Fanning, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz, Nikki Reed, Edi Gathegi","United States",2021-07-16,2009,"PG-13",131,"min","Dramas, Romantic Movies","Still reeling from the departure of vampire Edward Cullen, a heartbroken Bella Swan finds comfort in her friendship with werewolf Jacob Black.",2021,"Jul"
"s452","Movie","Twilight","Catherine Hardwicke","Kristen Stewart, Robert Pattinson, Billy Burke, Peter Facinelli, Elizabeth Reaser, Cam Gigandet, Ashley Greene, Anna Kendrick, Nikki Reed, Taylor Lautner, Jackson Rathbone, Kellan Lutz","United States",2021-07-16,2008,"PG-13",122,"min","Action & Adventure, Dramas, Romantic Movies","When Bella Swan moves in with her father, she starts school and meets Edward, a mysterious classmate who reveals himself to be a 108-year-old vampire.",2021,"Jul"
"s453","Movie","A Perfect Fit","Hadrah Daeng Ratu","Nadya Arina, Refal Hady, Giorgino Abraham, Anggika Bolsterli, Laura Theux, Christine Hakim, Unique Priscilla, Karina Suwandi, Mathias Muchus, Ayu Laksmi, I Made Sidia, Dominique Sanda, Bryan Domani, Wafda Saifan, Yayu Unru, Dave Hendrik","Indonesia",2021-07-15,2021,"TV-PG",113,"min","Comedies, Dramas, International Movies","Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiancé.",2021,"Jul"
"s461","Movie","Surf's Up","Ash Brannon, Chris Buck","Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder, James Woods, Diedrich Bader, Mario Cantone, Kelly Slater, Rob Machado, Sal Masekela","United States, Canada",2021-07-15,2007,"PG",86,"min","Children & Family Movies, Comedies, Sports Movies","This Oscar-nominated animated comedy goes behind the scenes at the Penguin World Surfing Championship to get a close-up look at the inventors of surfing.",2021,"Jul"
"s464","Movie","A Classic Horror Story","Roberto De Feo, Paolo Strippoli","Matilda Lutz, Francesco Russo, Peppino Mazzotta, Will Merrick, Yuliia Sobol, Alida Baldari Calabria, Cristina Donadio, Francesca Cavallin","Italy",2021-07-14,2021,"TV-MA",95,"min","Horror Movies, International Movies","In this gruesome suspense film, strangers traveling in southern Italy become stranded in the woods, where they must fight desperately to get out alive.",2021,"Jul"
"s470","Movie","American Woman","Semi Chellas","Hong Chau, Sarah Gadon, John Gallagher Jr., Lola Kirke, Ellen Burstyn, David Cubitt, Jordan Pettle, Richard Walters","United States, Canada",2021-07-13,2019,"TV-MA",87,"min","Dramas, Independent Movies","In rural Pennsylvania, a working-class single mom must pick up the pieces and step up to raise her grandson after her daughter suddenly disappears.",2021,"Jul"
"s475","Movie","American Ultra","Nima Nourizadeh","Jesse Eisenberg, Kristen Stewart, Topher Grace, Connie Britton, Walton Goggins, John Leguizamo, Bill Pullman, Tony Hale, Lavell Crawford, Stuart Greer","United States, Switzerland",2021-07-10,2015,"R",96,"min","Action & Adventure, Comedies","He's just a weed fiend going nowhere, or so he thinks. When the CIA tries to eliminate him, his long-dormant superspy training comes roaring back.",2021,"Jul"
"s487","Movie","Ratchet and Clank","Jericca Cleland, Kevin Munroe","Paul Giamatti, John Goodman, Bella Thorne, Rosario Dawson, Jim Ward, Armin Shimerman, Vincent Tong, Andrew Cownden, James Arnold Taylor, David Kaye, Sylvester Stallone","Hong Kong, Canada, United States",2021-07-09,2016,"PG",94,"min","Children & Family Movies, Comedies, Sci-Fi & Fantasy","Affable alien Ratchet longs to be a Galactic Ranger and might get the chance when rogue robot Clank tells him of evil Drek's plot to destroy a galaxy.",2021,"Jul"
"s490","Movie","Back to Q82","Ahmed Siddiqui","Jassim Al Nabhan, Abdel Imam Abdullah, Abdulaziz El Nassar, Khalid Muthafar, Amal Anbari, Ali Al-Hamdaan, El Hussein Abd, Nawaf Al Shemmeri, Bashar Abd Alah, Naser Albouloshy","Kuwait, United States",2021-07-08,2017,"TV-14",104,"min","Comedies, International Movies","Eager to rejoin her divorced parents, an inventor's daughter drives his time-traveling car back to 1982. But a secret crush accidentally follows.",2021,"Jul"
"s492","Movie","Home Again","Hallie Meyers-Shyer","Reese Witherspoon, Michael Sheen, Candice Bergen, Nat Wolff, Jon Rudnitsky, Pico Alexander, Lake Bell, Reid Scott, Dolly Wells, Lola Flanery, Eden Grace Redfield, P.J. Byrne","United States",2021-07-08,2017,"PG-13",97,"min","Comedies, Dramas, Romantic Movies","A newly single mom takes in three young male filmmakers as boarders, but her estranged husband returns to complicate her new, unconventional life.",2021,"Jul"
"s493","Movie","Midnight Sun","Scott Speer","Bella Thorne, Patrick Schwarzenegger, Rob Riggle, Quinn Shephard, Suleka Mathew, Tiera Skovbye, Ken Tremblett, Norm Misura, Austin Obiajunwa, Nicholas Coombe","United States",2021-07-08,2018,"PG-13",91,"min","Dramas, Romantic Movies","Born with a fatal sensitivity to sunlight, a sheltered teen girl falls for her neighbor, but hides her condition from him as their romance blossoms.",2021,"Jul"
"s495","Movie","Rock the Kasbah","Barry Levinson","Bill Murray, Kate Hudson, Zooey Deschanel, Danny McBride, Scott Caan, Leem Lubany, Bruce Willis, Arian Moayed, Taylor Kinney, Glenn Fleshler","United States",2021-07-08,2015,"R",106,"min","Comedies, Music & Musicals","When a has-been music producer gets stuck in Afghanistan he discovers a girl with a wonderful voice, then has to find a way to market her talents.",2021,"Jul"
"s497","Movie","Brick Mansions","Camille Delamarre","Paul Walker, David Belle, RZA, Gouchy Boy, Catalina Denis, Ayisha Issa, Carlo Rota, Andreas Apergis, Richard Zeman, Robert Maillet","France, Canada, United States, Spain",2021-07-07,2014,"PG-13",90,"min","Action & Adventure, International Movies","An undercover police detective partners with an ex-convict to take down a drug kingpin amid grime and crime in a walled-off Detroit housing project.",2021,"Jul"
"s503","Movie","Tango With Me","Mahmood Ali-Balogun","Genevieve Nnaji, Joseph Benjamin, Joke Silva, Tina Mba, Ahmed Yerima, Bimbo Manuel, Sade Alder-Hayes","Nigeria",2021-07-07,2010,"TV-14",104,"min","Dramas, International Movies, Romantic Movies","A newly married couple journeys through self-discovery and healing while dealing with the aftermath of a traumatic event on their wedding night.",2021,"Jul"
"s504","Tv Show","The Mire","Jan Holoubek","Andrzej Seweryn, Dawid Ogrodnik, Zofia Wichłacz, Magdalena Walach, Piotr Fronczewski, Agnieszka Żulewska, Ireneusz Czop, Zbigniew Waleryś, Jacek Beler, Nel Kaczmarek","Poland",2021-07-07,2021,"TV-MA",2,"Seasons","Crime TV Shows, International TV Shows, TV Dramas","In an early-'80s Polish town, a prostitute and a youth leader are found killed, but the police's handling of the case makes two journalists suspicious.",2021,"Jul"
"s507","Movie","This Little Love Of Mine","Christine Luby","Saskia Hampele, Liam McIntyre, Lynn Gilmartin, Craig Horner","Australia",2021-07-07,2021,"TV-G",92,"min","International Movies, Romantic Movies","A workaholic lawyer returns to her island home to convince an old friend to take over his family’s company — but rekindled feelings soon get in the way.",2021,"Jul"
"s509","Movie","A Land Imagined","Yeo Siew Hua","Peter Yu, Liu Xiaoyi, Guo Yue, Ishtiaque Zico, Jack Tan","France, Netherlands, Singapore",2021-07-06,2019,"TV-MA",95,"min","Dramas, International Movies","A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.",2021,"Jul"
"s519","Movie","Har Kisse Ke Hisse: Kaamyaab","Hardik Mehta","Sanjay Mishra, Deepak Dobriyal, Sarika Singh, Isha Talwar, Avtar Gill, Kaurwakee Vashistha, Amitabh Srivastava, Vikas Verma","India",2021-07-06,2020,"TV-14",105,"min","Dramas, International Movies","After a career of thankless credits, a retired actor returns for a long-awaited leading role but finds he is utterly unprepared for new-age filmmaking.",2021,"Jul"
"s529","Movie","Rehmataan","Rajveer Singh Maan, Harpeet Singh","Guggu Gill, Sukhjinder Shera, Surinder Shinda, Deep Dhillon, Jasmine Jassi, Gurvinder Brar, Razia Sukhvir, Raj Virk","India",2021-07-06,2012,"TV-14",116,"min","Dramas, International Movies, Romantic Movies","As unemployment, drug addiction and corruption plague a society, this drama depicts the people who believe there’s still good in the world.",2021,"Jul"
"s530","Movie","Return of the Prodigal Son","Youssef Chahine","Majida El Roumi, Souheir El Morshidy, Shoukry Sarhan, Huda Sultan, Mahmoud El Meleigy, Ahmad Mehrez, Hesham Selim","Egypt",2021-07-06,1976,"TV-MA",124,"min","Dramas, International Movies","Freed after spending 12 years in jail, a man's homecoming turns into a dark affair as his disillusion clashes with his family's expectations.",2021,"Jul"
"s532","Movie","Rise: Ini Kalilah","Saw Teong Hin, Nik Amir Mustapha, M.S. Prem Nath","Remy Ishak, Mira Filzah, Jack Tan, Sangeeta Krishnasamy, Shashi Tharan, Mark O'Dea, Jenn Chia, Sharifah Sakinah","Malaysia",2021-07-06,2018,"TV-PG",101,"min","Dramas, International Movies","Inspired by Malaysia's 14th General Election, this film trails six individuals and the obstacles they face in the days leading up to the historic event.",2021,"Jul"
